MapHeight,MapWidth,Scene,Probability,Obs0,Obs1,Obs2,Obs3,Obs4,Obs5,Obs6,Obs7,Obs8,Obs9,Obs10,Obs11,Obs12,Obs13,Obs14,Obs15,Obs16,Obs17,Obs18,Obs19,Obs20,Obs21
11,11,70,0.0015243348302026677,16,27,38,37,48,59,70,69,80,79,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0011099290178582224,16,27,38,49,48,59,70,81,80,79,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0010444965211722573,16,27,38,49,60,59,70,81,92,91,90,91,80,69,58,47,48,37,26,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,69,68,79,90,79,68,57,46,47,36,37,26,27,16,5
11,11,70,0.0025397502417367187,16,27,38,49,48,59,70,69,68,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0007318745925615353,16,27,38,37,48,59,70,81,80,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,71,70,69,80,91,90,79,80,81,70,59,48,37,26,27,16,5
11,11,70,0.001386199559421186,16,27,38,37,48,59,70,69,80,79,90,79,80,81,70,71,60,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,59,70,81,92,91,90,79,80,69,70,59,48,37,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,59,70,81,80,79,90,79,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,69,80,91,90,79,68,57,46,35,36,37,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,59,70,69,80,91,90,79,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,81,80,91,90,79,68,69,70,59,48,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,80,91,90,79,80,69,58,47,48,37,26,27,16,5
11,11,70,0.00033200933503619315,16,27,26,37,48,59,70,81,80,79,90,79,68,57,58,47,36,25,26,27,16,5
11,11,70,0.005186131218813528,16,27,38,37,48,59,70,69,68,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00037563099949350316,16,27,38,37,48,59,70,81,80,91,90,79,68,69,58,47,36,37,26,27,16,5
11,11,70,0.00039986525752534215,16,27,26,37,48,59,70,69,80,91,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,37,48,59,70,81,80,79,90,79,80,69,58,47,48,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,71,70,81,80,79,90,91,80,69,58,59,48,49,38,27,16,5
11,11,70,0.0010784244824168319,16,27,38,49,60,59,70,81,92,91,90,79,80,69,70,59,48,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,48,59,70,69,80,79,90,79,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00441548181340105,16,27,38,49,60,71,70,81,80,91,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,59,70,81,80,79,90,91,92,81,70,59,48,37,26,27,16,5
11,11,70,0.0007658025538061098,16,27,26,37,48,59,70,69,68,79,90,91,80,81,70,59,48,37,38,27,16,5
11,11,70,0.00035866701887121596,16,27,26,37,48,59,70,81,80,79,90,91,80,69,58,47,36,25,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,68,79,90,79,68,69,58,47,48,49,38,27,16,5
11,11,70,0.0007221808893487997,16,27,38,49,60,59,70,81,92,91,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,37,48,59,70,69,80,91,90,91,92,81,70,59,60,49,38,27,16,5
11,11,70,0.005515717128046538,16,27,38,49,60,59,70,81,92,91,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,81,80,79,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,48,59,70,69,68,79,90,79,68,69,58,59,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,71,70,69,80,91,90,79,68,57,46,47,48,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,26,37,48,59,70,81,80,91,90,79,68,57,58,59,60,49,38,27,16,5
11,11,70,0.0007439917215774546,16,27,38,49,60,71,70,81,80,79,90,79,68,69,58,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,69,68,79,90,91,80,69,70,59,48,37,38,27,16,5
11,11,70,0.008886702420275328,16,27,38,49,48,59,70,81,92,91,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.00037563099949350316,16,27,38,37,48,59,70,69,80,79,90,79,68,57,58,47,48,37,26,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,81,80,79,90,91,80,69,58,47,36,37,26,27,16,5
11,11,70,0.001097811888842303,16,27,38,49,60,59,70,69,80,91,90,79,68,57,46,47,36,25,26,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,71,70,81,80,79,90,91,80,69,58,47,36,37,38,27,16,5
11,11,70,0.0007197574635456158,16,27,26,37,48,59,70,69,68,79,90,79,68,57,58,59,48,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,60,71,70,81,92,91,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.00039986525752534215,16,27,26,37,48,59,70,81,80,91,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,59,70,81,92,91,90,79,68,57,58,47,48,49,38,27,16,5
11,11,70,0.001873308145861148,16,27,38,37,48,59,70,81,92,91,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0014807131657453578,16,27,38,49,60,59,70,81,92,91,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0014855600173517254,16,27,38,37,48,59,70,69,68,79,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,80,79,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,48,59,70,81,92,91,90,79,68,57,46,47,48,37,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,81,80,91,90,91,80,69,58,59,60,49,38,27,16,5
11,11,70,0.0010832713340231993,16,27,38,49,60,71,70,81,80,91,90,79,68,57,46,35,24,25,26,27,16,5
11,11,70,0.001829686481403838,16,27,38,49,60,71,70,69,80,91,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.002086569616541331,16,27,26,37,48,59,70,81,80,91,90,91,92,81,82,71,60,49,38,27,16,5
11,11,70,0.0007197574635456158,16,27,38,49,60,59,70,69,80,91,90,79,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0032134626150218406,16,27,38,49,60,59,70,69,68,79,90,91,92,81,82,71,60,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,26,37,48,59,70,81,80,91,90,79,80,69,58,47,36,37,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,37,48,59,70,81,80,91,90,79,68,69,58,59,48,37,26,27,16,5
11,11,70,0.00037563099949350316,16,27,38,49,48,59,70,69,80,79,90,79,68,69,58,47,48,49,38,27,16,5
11,11,70,0.00039501840591897434,16,27,26,37,48,59,70,81,92,91,90,79,68,57,46,35,36,37,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,69,80,91,90,79,68,57,58,47,36,25,26,27,16,5
11,11,70,0.0011268929984805096,16,27,38,37,48,59,70,81,80,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0007391448699710869,16,27,26,37,48,59,70,81,92,91,90,91,92,81,70,59,60,49,38,27,16,5
11,11,70,0.0017569837073083214,16,27,38,49,48,59,70,69,80,79,90,79,80,69,58,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,69,80,79,90,91,92,81,70,59,48,37,26,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,59,70,69,80,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,80,91,90,79,68,57,58,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,80,79,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.00037563099949350316,16,27,38,49,60,71,70,69,80,79,90,79,68,57,58,59,48,37,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,69,80,91,90,79,68,69,58,59,48,49,38,27,16,5
11,11,70,0.0007027934829233286,16,27,38,37,48,59,70,81,92,91,90,79,68,57,58,47,36,37,26,27,16,5
11,11,70,0.0021398849842113763,16,27,26,37,48,59,70,69,80,91,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,26,37,48,59,70,69,68,79,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.00033200933503619315,16,27,38,37,48,59,70,81,80,91,90,79,68,69,70,59,48,37,26,27,16,5
11,11,70,0.0007270277409551674,16,27,38,49,60,71,70,69,68,79,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,48,59,70,81,92,91,90,79,68,69,58,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,81,92,91,90,79,68,57,58,47,36,37,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,68,79,90,79,68,57,58,59,60,49,38,27,16,5
11,11,70,0.0025639844997685573,16,27,38,37,48,59,70,69,80,79,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.0014637491851230706,16,27,38,37,48,59,70,69,68,79,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0014201275206657605,16,27,26,37,48,59,70,81,92,91,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0007536854247901903,16,27,38,49,48,59,70,69,80,79,90,91,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,59,70,69,80,91,90,79,68,57,46,47,48,37,26,27,16,5
11,11,70,0.0007561088505933742,16,27,26,37,48,59,70,69,68,79,90,91,92,81,70,59,48,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,37,48,59,70,81,80,79,90,91,80,69,58,47,48,37,26,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,69,80,79,90,79,68,57,58,47,48,37,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,71,70,81,80,79,90,79,68,57,46,47,36,37,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,60,59,70,81,80,91,90,91,92,81,70,59,60,49,38,27,16,5
11,11,70,0.0011438569791027968,16,27,38,37,48,59,70,69,80,79,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.000760955702199742,16,27,26,37,48,59,70,81,80,79,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,60,59,70,69,80,91,90,79,68,57,46,35,36,37,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,59,70,69,80,91,90,91,92,81,70,59,48,37,38,27,16,5
11,11,70,0.0058162219276413395,16,27,38,37,48,59,70,81,92,91,90,91,92,93,82,71,60,49,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,37,48,59,70,69,80,79,90,79,68,69,70,59,48,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,37,48,59,70,81,80,91,90,79,68,57,46,47,48,49,38,27,16,5
11,11,70,0.0010469199469754413,16,27,26,37,48,59,70,81,80,91,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,71,70,81,92,91,90,79,80,69,58,47,48,37,26,27,16,5
11,11,70,0.000782766534428397,16,27,38,37,48,59,70,69,68,79,90,91,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0015291816818090353,16,27,26,37,48,59,70,69,68,79,90,91,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,59,70,69,80,79,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,60,71,70,81,92,91,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0007294511667583514,16,27,26,37,48,59,70,69,68,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0007052169087265125,16,27,38,49,60,59,70,81,92,91,90,79,80,69,58,47,36,25,26,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,71,70,69,68,79,90,91,80,81,70,59,48,37,26,27,16,5
11,11,70,0.0014758663141389902,16,27,38,49,60,71,70,81,92,91,90,79,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0028717595767729113,16,27,38,49,60,71,70,69,80,79,90,91,92,81,82,71,60,49,38,27,16,5
11,11,70,0.0010929650372359353,16,27,38,49,48,59,70,81,92,91,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.000739144869971087,16,27,38,49,60,71,70,69,68,79,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.0006858295023010414,16,27,38,49,48,59,70,69,80,91,90,91,92,81,70,71,60,49,38,27,16,5
11,11,70,0.0010832713340231995,16,27,38,49,60,71,70,81,80,79,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00143224464968168,16,27,38,37,48,59,70,69,80,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,71,70,69,68,79,90,79,68,57,58,59,48,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,60,71,70,81,92,91,90,79,80,69,58,59,48,37,26,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,71,70,81,92,91,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,37,48,59,70,69,68,79,90,79,68,69,70,59,48,37,26,27,16,5
11,11,70,0.0033055527955428285,16,27,38,49,48,59,70,69,68,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,48,59,70,81,92,91,90,79,68,57,46,35,24,25,26,27,16,5
11,11,70,0.00138862298522437,16,27,38,49,60,71,70,69,80,91,90,79,80,81,70,71,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,48,59,70,69,80,91,90,91,92,81,70,59,48,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,69,68,79,90,79,68,69,58,47,36,37,26,27,16,5
11,11,70,0.0007197574635456158,16,27,38,49,60,59,70,69,80,79,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,37,48,59,70,81,80,91,90,91,80,69,58,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,81,80,91,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.000693099779710593,16,27,38,49,48,59,70,69,80,91,90,79,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0011171992952677741,16,27,38,37,48,59,70,69,80,91,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,60,71,70,69,68,79,90,79,80,81,70,59,48,37,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,48,59,70,81,80,91,90,91,80,69,58,59,48,37,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,48,59,70,81,80,91,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,59,70,69,68,79,90,91,80,81,70,59,48,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,37,48,59,70,69,80,79,90,91,92,81,70,59,48,37,26,27,16,5
11,11,70,0.0003707841478871354,16,27,38,37,48,59,70,69,80,91,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.0007488385731838224,16,27,26,37,48,59,70,69,80,91,90,79,68,69,70,59,60,49,38,27,16,5
11,11,70,0.0007027934829233286,16,27,38,49,48,59,70,81,92,91,90,79,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0007706494054124776,16,27,38,49,48,59,70,69,80,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,59,70,81,92,91,90,91,80,81,70,59,48,37,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,59,70,81,92,91,90,79,80,69,58,47,48,37,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,59,70,69,80,79,90,79,68,69,58,59,48,49,38,27,16,5
11,11,70,0.0007997305150506843,16,27,38,49,48,59,70,81,80,79,90,79,68,57,58,59,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,26,37,48,59,70,69,68,79,90,79,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00036836072208395153,16,27,26,37,48,59,70,69,80,79,90,79,80,81,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,69,80,79,90,79,68,57,58,47,36,37,26,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,59,70,81,80,79,90,79,80,69,58,59,60,49,38,27,16,5
11,11,70,0.0018684612942547803,16,27,38,49,60,71,70,81,92,91,90,79,68,57,46,47,36,25,26,27,16,5
11,11,70,0.0007221808893487997,16,27,26,37,48,59,70,69,68,79,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0007464151473806387,16,27,38,49,60,59,70,69,68,79,90,79,80,81,70,59,48,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,81,80,91,90,91,80,81,70,59,48,37,38,27,16,5
11,11,70,0.002195623777684606,16,27,38,49,60,71,70,81,80,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,71,70,69,68,79,90,91,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0007342980183647191,16,27,38,49,60,71,70,81,80,91,90,91,92,81,70,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,59,70,69,80,91,90,91,80,69,70,59,48,37,26,27,16,5
11,11,70,0.0014758663141389902,16,27,38,49,60,71,70,81,92,91,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.0007464151473806387,16,27,38,49,60,71,70,69,80,91,90,79,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,71,70,69,80,79,90,91,80,69,70,59,48,37,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,60,71,70,81,80,79,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.0011099290178582224,16,27,38,49,60,59,70,81,92,91,90,79,68,57,46,35,24,25,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,81,92,91,90,79,68,57,58,47,48,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,48,59,70,69,68,79,90,91,80,69,58,59,60,49,38,27,16,5
11,11,70,0.00037563099949350316,16,27,26,37,48,59,70,69,68,79,90,79,80,69,70,59,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,59,70,69,68,79,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0011390101274964292,16,27,38,49,60,59,70,81,92,91,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0007754962570188453,16,27,38,49,60,71,70,69,68,79,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,37,48,59,70,69,68,79,90,91,80,69,58,47,48,37,38,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,69,80,79,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.00038774812850942266,16,27,38,49,48,59,70,81,92,91,90,79,68,69,58,47,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,81,80,91,90,79,80,69,58,47,48,37,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,81,80,91,90,79,68,57,46,47,36,37,26,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,59,70,81,92,91,90,79,68,57,46,47,48,37,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,48,59,70,69,80,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.0014031635400434733,16,27,26,37,48,59,70,69,80,79,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0007318745925615353,16,27,38,37,48,59,70,81,92,91,90,91,80,69,58,47,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,71,70,81,80,91,90,91,80,69,58,47,36,37,26,27,16,5
11,11,70,0.00037563099949350316,16,27,26,37,48,59,70,81,92,91,90,79,68,57,58,47,36,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,59,70,81,80,79,90,79,68,69,58,47,36,37,26,27,16,5
11,11,70,0.0007246043151519836,16,27,38,49,60,71,70,81,80,79,90,79,80,69,58,59,60,49,38,27,16,5
11,11,70,0.00107115420500728,16,27,38,37,48,59,70,69,80,79,90,79,80,81,70,59,60,49,38,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,60,59,70,81,80,79,90,91,80,69,58,47,48,49,38,27,16,5
11,11,70,0.00033200933503619315,16,27,38,49,60,59,70,81,80,79,90,91,80,69,58,59,48,49,38,27,16,5
11,11,70,0.0006955232055137769,16,27,38,49,48,59,70,69,80,79,90,79,68,57,58,47,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,81,80,79,90,79,80,81,82,71,60,49,38,27,16,5
11,11,70,0.00219804720348779,16,27,26,37,48,59,70,81,80,79,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,48,59,70,69,80,79,90,91,80,69,58,59,60,49,38,27,16,5
11,11,70,0.0019169298103184583,16,27,38,37,48,59,70,69,80,79,90,91,92,81,82,71,60,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,59,70,69,68,79,90,91,80,69,58,59,48,37,38,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,81,80,79,90,79,68,69,58,47,36,37,38,27,16,5
11,11,70,0.0007391448699710869,16,27,38,49,48,59,70,81,80,79,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,81,80,91,90,91,80,69,58,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,80,79,90,91,92,81,70,59,48,37,26,27,16,5
11,11,70,0.0007706494054124776,16,27,38,49,48,59,70,81,80,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.0010808479082200157,16,27,38,49,60,59,70,69,80,79,90,91,80,69,58,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,81,92,91,90,79,68,57,58,59,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,59,70,69,80,79,90,79,80,69,58,47,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,81,80,91,90,91,80,69,58,47,36,37,26,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,60,71,70,69,80,91,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.0007270277409551674,16,27,38,49,60,71,70,69,68,79,90,79,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0025252096869176153,16,27,38,49,60,71,70,69,68,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,80,91,90,79,68,69,58,59,60,49,38,27,16,5
11,11,70,0.0010832713340231993,16,27,38,49,48,59,70,81,92,91,90,91,80,81,70,59,48,49,38,27,16,5
11,11,70,0.0007246043151519836,16,27,38,49,60,71,70,81,92,91,90,91,92,81,70,59,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,69,68,79,90,79,68,69,58,59,60,49,38,27,16,5
11,11,70,0.0036205981499567346,16,27,38,49,60,71,70,81,92,91,90,91,80,81,82,71,60,49,38,27,16,5
11,11,70,0.000758532276396558,16,27,38,49,60,59,70,81,92,91,90,79,68,57,58,47,48,37,38,27,16,5
11,11,70,0.00038774812850942266,16,27,26,37,48,59,70,69,80,79,90,79,68,57,58,47,36,37,38,27,16,5
11,11,70,0.00039501840591897434,16,27,38,49,60,59,70,81,80,91,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,26,37,48,59,70,69,80,91,90,79,68,57,46,47,48,49,38,27,16,5
11,11,70,0.0006834060764978574,16,27,38,49,60,71,70,69,80,91,90,79,68,57,46,47,36,25,26,27,16,5
11,11,70,0.0014443617786975994,16,27,38,49,60,59,70,81,92,91,90,79,68,69,58,47,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,69,80,79,90,79,68,57,58,47,36,25,26,27,16,5
11,11,70,0.00036836072208395153,16,27,38,49,60,59,70,69,80,91,90,91,80,69,70,59,48,37,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,60,71,70,69,80,79,90,91,80,69,58,59,48,37,26,27,16,5
11,11,70,0.0011244695726773258,16,27,38,49,60,71,70,81,92,91,90,91,92,81,70,71,60,49,38,27,16,5
11,11,70,0.0011123524436614063,16,27,38,49,48,59,70,81,92,91,90,79,68,69,58,47,36,25,26,27,16,5
11,11,70,0.00033200933503619315,16,27,26,37,48,59,70,81,80,91,90,79,80,69,70,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,26,37,48,59,70,69,68,79,90,79,68,57,46,35,36,37,26,27,16,5
11,11,70,0.0003707841478871354,16,27,26,37,48,59,70,81,80,91,90,91,80,69,58,47,36,25,26,27,16,5
11,11,70,0.000758532276396558,16,27,38,49,48,59,70,81,80,79,90,79,80,69,70,59,48,49,38,27,16,5
11,11,70,0.00035866701887121596,16,27,38,49,60,71,70,69,80,91,90,79,80,69,58,59,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,48,59,70,81,80,91,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.00039986525752534215,16,27,38,37,48,59,70,69,80,79,90,91,80,69,70,59,48,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,37,48,59,70,81,92,91,90,79,68,57,46,35,36,37,38,27,16,5
11,11,70,0.0010881181856295674,16,27,38,49,60,59,70,69,80,79,90,79,80,69,70,71,60,49,38,27,16,5
11,11,70,0.00036109044467439984,16,27,38,49,48,59,70,69,80,79,90,91,80,69,58,47,36,25,26,27,16,5
11,11,70,0.0007270277409551674,16,27,38,49,48,59,70,69,68,79,90,79,68,57,46,35,24,25,26,27,16,5
11,11,70,0.0011317398500868773,16,27,38,49,60,71,70,81,80,79,90,91,80,81,70,71,60,49,38,27,16,5
11,11,70,0.0003635138704775837,16,27,38,49,48,59,70,81,92,91,90,79,68,57,58,47,36,25,26,27,16,5
11,11,70,0.00039986525752534215,16,27,38,49,60,59,70,81,80,91,90,91,80,69,70,59,60,49,38,27,16,5
11,11,70,0.0010493433727786251,16,27,38,49,48,59,70,81,92,91,90,91,80,81,70,59,60,49,38,27,16,5
11,11,70,0.00038290127690305485,16,27,38,49,48,59,70,69,80,91,90,79,68,69,70,59,48,49,38,27,16,5
11,11,70,0.001878154997467516,16,27,38,49,48,59,70,81,80,79,90,79,68,69,70,71,60,49,38,27,16,5
11,11,70,0.0003707841478871354,16,27,38,49,60,59,70,81,92,91,90,79,80,69,70,59,48,37,26,27,16,5
11,11,70,0.0014395149270912317,16,27,38,49,60,59,70,69,68,79,90,79,68,69,58,47,48,37,26,27,16,5
11,11,70,0.0003707841478871354,16,27,26,37,48,59,70,69,80,79,90,79,68,57,58,47,48,49,38,27,16,5
