unique_id,map,goal,human,model,z_model,model_error,trial_type
SCFEMOX,ND_DX_0,B,0,0.00123154982878681,-1.052175687725045,-0.00123154982878681,DX
SCFEMOX,ND_PX_1,B,0.49606299212598426,0.769037708322015,1.3804127926107668,-0.27297471619603075,PX
SCFEMOX,DX_DX_0,B,0,0.002742934607284,-1.047387269240955,-0.002742934607284,DX
SCFEMOX,PX_NX_0,B,0.49612403100775193,0.510838894196731,0.5623788996420991,-0.014714863188979077,NX
SCFEMOX,PX_DX_0,B,0,8.23055008221914e-4,-1.05346989432106,-8.23055008221914e-4,DX
SCFEMOX,DX_NX_0,B,0,0.00245986013826071,-1.0482841149940219,-0.00245986013826071,NX
SCFEMOX,ND_NX_1,B,0,0.00160360333954488,-1.0509969356737268,-0.00160360333954488,NX
SCFEMOX,UN_UN_0,B,0.3333333333333333,0.352439130524379,0.06053160897507982,-0.01910579719104566,UN
SCFEMOX,NX_UN_0,B,0.3333333333333333,0.468095628695246,0.4269582936457947,-0.1347622953619127,UN
SCFEMOX,NX_NX_0,B,0.338235294117647,1.6590060149611e-4,-1.0555519123172954,0.3380693935161509,NX
SCFEMOX,PX_PX_0,B,0,0.00196893060915571,-1.0498394939186988,-0.00196893060915571,PX
SCFEMOX,DX_PX_0,B,0.6176470588235294,0.830825872216942,1.576172066027986,-0.2131788133934126,PX
SCFEMOX,UN_PX_0,B,0,0.00176295835760064,-1.0504920619150078,-0.00176295835760064,PX
SCFEMOX,UN_NX_0,B,0.5,0.529219184995067,0.6206119356325872,-0.029219184995067038,NX
DK3ho0E,PX_DX_0,B,0,8.23055008221914e-4,-1.05346989432106,-8.23055008221914e-4,DX
DK3ho0E,ND_DX_0,B,0,0.00123154982878681,-1.052175687725045,-0.00123154982878681,DX
DK3ho0E,ND_NX_1,B,0,0.00160360333954488,-1.0509969356737268,-0.00160360333954488,NX
DK3ho0E,DX_PX_0,B,0,0.830825872216942,1.576172066027986,-0.830825872216942,PX
DK3ho0E,DX_NX_0,B,0,0.00245986013826071,-1.0482841149940219,-0.00245986013826071,NX
DK3ho0E,NX_PX_0,B,0,0.00260174599778773,-1.0478345875923591,-0.00260174599778773,PX
DK3ho0E,UN_NX_0,B,0.4848484848484849,0.529219184995067,0.6206119356325872,-0.04437070014658212,NX
DK3ho0E,UN_UN_0,B,0.3089005235602094,0.352439130524379,0.06053160897507982,-0.04353860696416956,UN
DK3ho0E,ND_UN_0,B,0.33488372093023255,0.290411926931663,-0.13598499779868012,0.04447179399856954,UN
DK3ho0E,UN_DX_0,B,0,8.89300045547995e-4,-1.053260014636069,-8.89300045547995e-4,DX
DK3ho0E,NX_UN_0,B,0.2578947368421053,0.468095628695246,0.4269582936457947,-0.21020089185314073,UN
DK3ho0E,UN_PX_0,B,0,0.00176295835760064,-1.0504920619150078,-0.00176295835760064,PX
DK3ho0E,ND_PX_0,B,0,0.00160940447128968,-1.0509785563391785,-0.00160940447128968,PX
DK3ho0E,ND_PX_1,B,0.618705035971223,0.769037708322015,1.3804127926107668,-0.15033267235079206,PX
DK3ho0E,ND_NX_0,B,0,0.00349071992434132,-1.0450181114425756,-0.00349071992434132,NX
DK3ho0E,DX_DX_0,B,0,0.002742934607284,-1.047387269240955,-0.002742934607284,DX
DK3ho0E,PX_PX_0,B,0,0.00196893060915571,-1.0498394939186988,-0.00196893060915571,PX
DK3ho0E,NX_DX_0,B,0,2.48560938107072e-5,-1.055998774120649,-2.48560938107072e-5,DX
DK3ho0E,ND_DX_1,B,0,0.00143923940274261,-1.0515176788519693,-0.00143923940274261,DX
DK3ho0E,PX_UN_0,B,0.496551724137931,0.355641726357463,0.07067817740847221,0.14090999778046803,UN
DK3ho0E,NX_NX_0,B,0.328042328042328,1.6590060149611e-4,-1.0555519123172954,0.3278764274408319,NX
DK3ho0E,PX_NX_0,B,0.49032258064516127,0.510838894196731,0.5623788996420991,-0.020516313551569743,NX
DK3ho0E,DX_UN_0,B,0.3620689655172414,0.294780776249673,-0.12214346708711334,0.06728818926756835,UN
gZArXOo,PX_PX_0,B,0.04081632653061225,0.00196893060915571,-1.0498394939186988,0.038847395921456536,PX
gZArXOo,ND_UN_0,B,0.3333333333333333,0.290411926931663,-0.13598499779868012,0.0429214064016703,UN
gZArXOo,PX_UN_0,B,0.441860465116279,0.355641726357463,0.07067817740847221,0.08621873875881603,UN
gZArXOo,ND_PX_0,B,0,0.00160940447128968,-1.0509785563391785,-0.00160940447128968,PX
gZArXOo,NX_PX_0,B,0,0.00260174599778773,-1.0478345875923591,-0.00260174599778773,PX
gZArXOo,UN_PX_0,B,0,0.00176295835760064,-1.0504920619150078,-0.00176295835760064,PX
gZArXOo,ND_NX_0,B,0,0.00349071992434132,-1.0450181114425756,-0.00349071992434132,NX
gZArXOo,PX_DX_0,B,0,8.23055008221914e-4,-1.05346989432106,-8.23055008221914e-4,DX
gZArXOo,ND_DX_0,B,0,0.00123154982878681,-1.052175687725045,-0.00123154982878681,DX
gZArXOo,DX_DX_0,B,0,0.002742934607284,-1.047387269240955,-0.002742934607284,DX
gZArXOo,DX_UN_0,B,0.3283582089552239,0.294780776249673,-0.12214346708711334,0.03357743270555086,UN
gZArXOo,DX_NX_0,B,0,0.00245986013826071,-1.0482841149940219,-0.00245986013826071,NX
gZArXOo,PX_NX_0,B,0.5058823529411764,0.510838894196731,0.5623788996420991,-0.0049565412555545585,NX
gZArXOo,NX_UN_0,B,0.3333333333333333,0.468095628695246,0.4269582936457947,-0.1347622953619127,UN
gZArXOo,UN_DX_0,B,0,8.89300045547995e-4,-1.053260014636069,-8.89300045547995e-4,DX
gZArXOo,ND_NX_1,B,0,0.00160360333954488,-1.0509969356737268,-0.00160360333954488,NX
gZArXOo,NX_DX_0,B,0,2.48560938107072e-5,-1.055998774120649,-2.48560938107072e-5,DX
gZArXOo,DX_PX_0,B,1,0.830825872216942,1.576172066027986,0.16917412778305796,PX
