1,2,3,trial_num,map,prior,A,B,C,wrong_objective,unique_id,quiz_attempts
0.5,0.53,0.08,12,PX_UN_0,goals-333,0.49,0.5,0.53,0,5f6f31f7a28898067fb4c50f,0
0.77,0.61,0.1,13,NX_PX_0,goals-621,0.79,0.29,0.1,0,5f6f31f7a28898067fb4c50f,0
0.65,0.65,-1,14,UN_PX_0,goals-621,0.82,0.21,0.05,0,5f6f31f7a28898067fb4c50f,0
0.88,0.69,0.12,15,NX_UN_0,goals-162,0.07,0.86,0.22,0,5f6f31f7a28898067fb4c50f,0
0.49,0.49,-1,16,DX_PX_0,goals-216,0.18,0.34,0.81,0,5f6f31f7a28898067fb4c50f,0
0.12,0.89,0.25,1,PX_NX_0,doors-162,0.25,0.24,0.86,0,6109e66221c80df99630b0b3,1
0.82,0.65,-1,2,UN_PX_0,doors-54,0.23,0.25,0.83,0,6109e66221c80df99630b0b3,1
0.51,0.51,0.19,3,PX_UN_0,doors-333,0.49,0.69,0.32,0,6109e66221c80df99630b0b3,1
0.84,0.25,-1,4,UN_DX_0,doors-72,0.31,0.31,0.79,0,6109e66221c80df99630b0b3,1
0.47,0.47,-1,5,UN_UN_0,doors-54,0.64,0.64,0.5,0,6109e66221c80df99630b0b3,1
0.21,0.11,0.86,6,PX_PX_0,doors-216,0.7,0.32,0.59,0,6109e66221c80df99630b0b3,1
0.2,0.86,-1,7,UN_NX_0,doors-27,0.19,0.21,0.82,0,6109e66221c80df99630b0b3,1
0.82,0.15,0.03,8,PX_DX_0,doors-621,0.51,0.17,0.79,0,6109e66221c80df99630b0b3,1
0.61,0.2,0.67,9,PX_UN_0,goals-162,0.05,0.75,0.1,1,6109e66221c80df99630b0b3,1
0.5,0.5,0.5,10,NX_UN_0,goals-333,0.46,0.46,0.48,0,6109e66221c80df99630b0b3,1
0.19,0.75,-1,11,DX_UN_0,goals-162,0.05,0.81,0.17,0,6109e66221c80df99630b0b3,1
0.42,0.41,-1,12,UN_UN_0,goals-333,0.55,0.51,0.51,0,6109e66221c80df99630b0b3,1
0.67,0.4,0.7,13,PX_PX_0,goals-621,0.86,0.07,0.01,0,6109e66221c80df99630b0b3,1
0.47,0.46,-1,14,DX_PX_0,goals-621,0.89,0.14,0.02,0,6109e66221c80df99630b0b3,1
0.59,0.51,-1,15,UN_PX_0,goals-216,0.11,0.02,0.98,0,6109e66221c80df99630b0b3,1
0.52,0.53,0.11,16,NX_PX_0,goals-216,0.1,0.04,0.89,0,6109e66221c80df99630b0b3,1
0.13,0.74,-1,1,UN_PX_0,doors-27,0.52,0.01,0.54,0,5de1ac810f8b6721970ab78a,0
0.52,0.48,-1,2,UN_DX_0,doors-54,0.02,0.03,0.96,0,5de1ac810f8b6721970ab78a,0
0.55,0.51,-1,3,UN_UN_0,doors-54,0.31,0.32,0.31,0,5de1ac810f8b6721970ab78a,0
0.2,0.07,0.71,4,PX_UN_0,doors-216,0.62,0.62,0.6,0,5de1ac810f8b6721970ab78a,0
0.07,0.73,0.25,5,PX_PX_0,doors-162,0.23,0.02,0.89,0,5de1ac810f8b6721970ab78a,0
0.39,0.39,0.38,6,PX_DX_0,doors-333,0.01,0.02,0.97,0,5de1ac810f8b6721970ab78a,0
0.97,0.01,-1,7,UN_NX_0,doors-72,0.03,0.03,0.98,0,5de1ac810f8b6721970ab78a,0
0.99,0.01,0.01,8,PX_NX_0,doors-621,0.01,0.02,0.99,0,5de1ac810f8b6721970ab78a,0
0.5,0.47,0.02,9,NX_PX_0,goals-162,0.52,0.02,0.52,0,5de1ac810f8b6721970ab78a,0
0.01,0.97,-1,10,DX_PX_0,goals-333,0.49,0.51,0.01,0,5de1ac810f8b6721970ab78a,0
0.48,0.48,-1,11,UN_UN_0,goals-216,0.16,0.16,0.65,0,5de1ac810f8b6721970ab78a,0
0.49,0.48,0.02,12,PX_UN_0,goals-621,0.35,0.36,0.35,0,5de1ac810f8b6721970ab78a,0
0.45,0.45,0.02,13,NX_UN_0,goals-216,0.22,0.38,0.71,0,5de1ac810f8b6721970ab78a,0
0.14,0.86,0.02,14,PX_PX_0,goals-333,0.02,0.02,0.99,0,5de1ac810f8b6721970ab78a,0
0.48,0.48,-1,15,UN_PX_0,goals-162,0.47,0,0.47,0,5de1ac810f8b6721970ab78a,0
0.97,0.01,-1,16,DX_UN_0,goals-621,0.3,0.3,0.3,0,5de1ac810f8b6721970ab78a,0
0.17,0.85,0.4,1,PX_DX_0,doors-162,0.7,0,0.32,0,5f6b8c1f5622370b0c94d597,0
0.59,0.42,-1,2,UN_NX_0,doors-54,0,0.6,0.34,0,5f6b8c1f5622370b0c94d597,0
0.33,0.18,0.76,3,PX_NX_0,doors-216,0.47,0.48,0,0,5f6b8c1f5622370b0c94d597,0
0.57,0.41,-1,4,UN_PX_0,doors-54,0.49,0,0.49,0,5f6b8c1f5622370b0c94d597,0
0.37,0.4,0.4,5,PX_PX_0,doors-333,0.43,0.16,0.45,0,5f6b8c1f5622370b0c94d597,0
0.8,0.34,0.19,6,PX_UN_0,doors-621,0.41,0.43,0.4,0,5f6b8c1f5622370b0c94d597,0
0.18,0.7,-1,7,UN_DX_0,doors-27,0,0,1,0,5f6b8c1f5622370b0c94d597,0
0.8,0.24,-1,8,UN_UN_0,doors-72,0.33,0.33,0.35,0,5f6b8c1f5622370b0c94d597,0
0.49,0.24,0.51,9,PX_UN_0,goals-216,0.31,0.14,0.71,0,5f6b8c1f5622370b0c94d597,0
0.49,0.49,-1,10,UN_UN_0,goals-621,0.72,0.36,0.16,0,5f6b8c1f5622370b0c94d597,0
0.6,0.62,0.33,11,NX_UN_0,goals-621,0.74,0.3,0.16,0,5f6b8c1f5622370b0c94d597,0
0.47,0.47,-1,12,UN_PX_0,goals-333,0.36,0.37,0.37,0,5f6b8c1f5622370b0c94d597,0
0.29,0.6,0,13,PX_PX_0,goals-162,0.11,0.86,0.34,0,5f6b8c1f5622370b0c94d597,0
1,0,-1,14,DX_UN_0,goals-216,0.27,0.13,0.75,0,5f6b8c1f5622370b0c94d597,0
0.47,0.48,0,15,NX_PX_0,goals-333,0.37,0.37,0.36,0,5f6b8c1f5622370b0c94d597,0
0,0.97,-1,16,DX_PX_0,goals-162,0.12,0.75,0,0,5f6b8c1f5622370b0c94d597,0
0.72,0.31,0.23,1,PX_NX_0,doors-621,0.6,0.71,0.12,0,60fce0e8ed92418cabcf0f9c,1
0.59,0.58,0.6,2,PX_DX_0,doors-333,0.07,0.07,0.97,0,60fce0e8ed92418cabcf0f9c,1
0.68,0.47,-1,3,UN_UN_0,doors-54,0.42,0.45,0.45,0,60fce0e8ed92418cabcf0f9c,1
0.69,0.44,-1,4,UN_DX_0,doors-54,0.02,0.04,0.98,0,60fce0e8ed92418cabcf0f9c,1
0.95,0.13,-1,5,UN_NX_0,doors-72,0.03,0.18,0.85,0,60fce0e8ed92418cabcf0f9c,1
0.24,0.12,0.88,6,PX_UN_0,doors-216,0.4,0.41,0.43,0,60fce0e8ed92418cabcf0f9c,1
0.2,0.9,-1,7,UN_PX_0,doors-27,0.65,0.02,0.68,0,60fce0e8ed92418cabcf0f9c,1
0.08,0.83,0.3,8,PX_PX_0,doors-162,0.2,0.03,0.46,0,60fce0e8ed92418cabcf0f9c,1
0.5,0.47,0.46,9,PX_PX_0,goals-333,0.49,0.47,0.76,0,60fce0e8ed92418cabcf0f9c,1
0.49,0.5,-1,10,UN_UN_0,goals-216,0.32,0.12,0.87,0,60fce0e8ed92418cabcf0f9c,1
0.03,0.79,-1,11,DX_PX_0,goals-333,0.57,0.63,0.04,0,60fce0e8ed92418cabcf0f9c,1
0.66,0.66,0.02,12,NX_UN_0,goals-216,0.23,0.15,0.91,0,60fce0e8ed92418cabcf0f9c,1
0.51,0.5,-1,13,UN_PX_0,goals-162,0.28,0.63,0.28,0,60fce0e8ed92418cabcf0f9c,1
0.49,0.5,0.05,14,PX_UN_0,goals-621,0.77,0.23,0.18,0,60fce0e8ed92418cabcf0f9c,1
0.72,0.72,0.12,15,NX_PX_0,goals-162,0.59,0.29,0.53,0,60fce0e8ed92418cabcf0f9c,1
0.5,0.13,-1,16,DX_UN_0,goals-621,0.72,0.46,0.76,0,60fce0e8ed92418cabcf0f9c,1
1,0,-1,1,DX_UN_0,goals-162,0.15,0.77,0.29,0,5d68c8aa40524c00189e8ac2,1
0.6,0.6,0,2,NX_UN_0,goals-333,0.47,0.47,0.47,0,5d68c8aa40524c00189e8ac2,1
0.5,0.5,-1,3,UN_UN_0,goals-333,0.48,0.48,0.48,0,5d68c8aa40524c00189e8ac2,1
0.54,0.54,0,4,PX_UN_0,goals-162,0.2,0.7,0.12,0,5d68c8aa40524c00189e8ac2,1
0.65,0.65,0,5,NX_PX_0,goals-216,0.28,0,0.79,0,5d68c8aa40524c00189e8ac2,1
0,1,0,6,PX_PX_0,goals-621,0.88,0,0.09,0,5d68c8aa40524c00189e8ac2,1
0.5,0.5,-1,7,UN_PX_0,goals-216,0.53,0,0.72,0,5d68c8aa40524c00189e8ac2,1
0,1,-1,8,DX_PX_0,goals-621,0.89,0.14,0,1,5d68c8aa40524c00189e8ac2,1
0.19,0.82,-1,9,UN_NX_0,doors-27,0,0.49,0.49,0,5d68c8aa40524c00189e8ac2,1
0.82,0.15,0.06,10,PX_DX_0,doors-621,0,0,1,0,5d68c8aa40524c00189e8ac2,1
0.82,0.19,-1,11,UN_DX_0,doors-72,0,0,1,0,5d68c8aa40524c00189e8ac2,1
0.48,0.48,0.08,12,PX_UN_0,doors-333,0.47,0.47,0.47,0,5d68c8aa40524c00189e8ac2,1
0.2,0.11,0.7,13,PX_PX_0,doors-216,0,0,1,0,5d68c8aa40524c00189e8ac2,1
0.59,0.37,-1,14,UN_PX_0,doors-54,0.49,0,0.49,0,5d68c8aa40524c00189e8ac2,1
0.56,0.41,-1,15,UN_UN_0,doors-54,0.47,0.47,0.47,0,5d68c8aa40524c00189e8ac2,1
0.06,0.62,0.11,16,PX_NX_0,doors-162,0.5,0.5,0,0,5d68c8aa40524c00189e8ac2,1
0.34,0.77,0.4,1,PX_NX_0,doors-162,0.54,0.26,0.78,0,5d5db7f7ca179000180b17cc,1
0.49,0.15,0.86,2,PX_PX_0,doors-216,0.83,0.49,0.05,0,5d5db7f7ca179000180b17cc,1
0.97,0.34,-1,3,UN_DX_0,doors-72,0.66,0.52,0.16,4,5d5db7f7ca179000180b17cc,1
0.75,0.55,0.1,4,PX_UN_0,doors-333,0.14,0.4,0.77,2,5d5db7f7ca179000180b17cc,1
0.76,0.33,0.11,5,PX_DX_0,doors-621,0.89,0.46,0.06,0,5d5db7f7ca179000180b17cc,1
0.86,0.36,-1,6,UN_PX_0,doors-54,0.17,0.73,0.68,0,5d5db7f7ca179000180b17cc,1
0.4,0.8,-1,7,UN_NX_0,doors-27,0.08,0.42,0.89,0,5d5db7f7ca179000180b17cc,1
0.77,0.63,-1,8,UN_UN_0,doors-54,0.22,0.6,0.61,0,5d5db7f7ca179000180b17cc,1
0.73,0.33,0,9,NX_UN_0,goals-333,0.66,0.62,0.67,0,5d5db7f7ca179000180b17cc,1
0.34,0.8,-1,10,DX_PX_0,goals-621,0.79,0.5,0.08,0,5d5db7f7ca179000180b17cc,1
0.94,0.58,0.07,11,PX_UN_0,goals-162,0.11,0.86,0.28,0,5d5db7f7ca179000180b17cc,1
0.25,0.94,0.29,12,NX_PX_0,goals-216,0.36,0.2,0.98,1,5d5db7f7ca179000180b17cc,1
0.02,0.77,0.14,13,PX_PX_0,goals-621,0.92,0.39,0.01,0,5d5db7f7ca179000180b17cc,1
0.8,0.83,-1,14,UN_UN_0,goals-333,0.71,0.73,0.71,0,5d5db7f7ca179000180b17cc,1
0.64,0.64,-1,15,UN_PX_0,goals-216,0.64,0.07,0.78,1,5d5db7f7ca179000180b17cc,1
0.9,0.2,-1,16,DX_UN_0,goals-162,0.07,0.9,0.43,0,5d5db7f7ca179000180b17cc,1
0.17,0.08,0.93,1,PX_NX_0,doors-216,0.08,0.85,0.36,0,5d8cef3c28e183001a335ab0,0
0.11,0.79,-1,2,UN_DX_0,doors-27,0.36,0.39,0.62,0,5d8cef3c28e183001a335ab0,0
0.58,0.58,-1,3,UN_NX_0,doors-54,0.1,0.47,0.68,0,5d8cef3c28e183001a335ab0,0
0.86,0.27,0.07,4,PX_UN_0,doors-621,0.63,0.12,0.63,0,5d8cef3c28e183001a335ab0,0
0.48,0.49,0.48,5,PX_PX_0,doors-333,0.6,0.6,0.13,0,5d8cef3c28e183001a335ab0,0
0.81,0.2,-1,6,UN_UN_0,doors-72,0.41,0.41,0.42,0,5d8cef3c28e183001a335ab0,0
0.56,0.54,-1,7,UN_PX_0,doors-54,0.71,0.12,0.67,0,5d8cef3c28e183001a335ab0,0
0.08,0.61,0.28,8,PX_DX_0,doors-162,0.1,0.12,0.82,0,5d8cef3c28e183001a335ab0,0
0.51,0.38,0.4,9,NX_PX_0,goals-333,0.52,0.52,0.52,0,5d8cef3c28e183001a335ab0,0
0.86,0.07,-1,10,DX_UN_0,goals-216,0.24,0.04,0.91,0,5d8cef3c28e183001a335ab0,0
0.48,0.48,-1,11,UN_UN_0,goals-621,0.94,0.04,0.18,0,5d8cef3c28e183001a335ab0,0
0.73,0.72,0.13,12,NX_UN_0,goals-621,0.96,0.02,0.16,0,5d8cef3c28e183001a335ab0,0
0.06,0.85,-1,13,DX_PX_0,goals-162,0.11,0.62,0.2,0,5d8cef3c28e183001a335ab0,0
0.47,0.8,0.09,14,PX_PX_0,goals-162,0.1,0.63,0.65,0,5d8cef3c28e183001a335ab0,0
0.91,0.13,0.02,15,PX_UN_0,goals-216,0.04,0.05,0.97,0,5d8cef3c28e183001a335ab0,0
0.53,0.52,-1,16,UN_PX_0,goals-333,0.5,0.5,0.52,0,5d8cef3c28e183001a335ab0,0
0.45,0.45,-1,1,UN_PX_0,doors-54,0.48,0.01,0.49,0,5bc690392885710001a0bb76,1
0.6,0.5,-1,2,UN_UN_0,doors-54,0.46,0.46,0.46,0,5bc690392885710001a0bb76,1
0.7,0.45,0.11,3,PX_DX_0,doors-621,0.11,0.13,0.81,0,5bc690392885710001a0bb76,1
0.89,0.05,0.03,4,PX_NX_0,doors-162,0.45,0.47,0.01,0,5bc690392885710001a0bb76,1
0.13,0.52,0.03,5,PX_PX_0,doors-216,0.61,0.15,0.64,0,5bc690392885710001a0bb76,1
0.23,0.71,-1,6,UN_NX_0,doors-27,0.12,0.62,0.61,0,5bc690392885710001a0bb76,1
0.47,0.46,0.45,7,PX_UN_0,doors-333,0.31,0.32,0.33,0,5bc690392885710001a0bb76,1
0.65,0.32,-1,8,UN_DX_0,doors-72,0.03,0.02,0.98,0,5bc690392885710001a0bb76,1
0.87,0.05,-1,9,DX_UN_0,goals-162,0.04,0.72,0.31,0,5bc690392885710001a0bb76,1
0.44,0.44,-1,10,UN_UN_0,goals-333,0.47,0.47,0.47,0,5bc690392885710001a0bb76,1
0.85,0.16,0.03,11,PX_UN_0,goals-162,0.06,0.21,0.65,0,5bc690392885710001a0bb76,1
0.49,0.5,-1,12,UN_PX_0,goals-216,0.21,0.02,0.78,0,5bc690392885710001a0bb76,1
0.62,0.36,0.05,13,PX_PX_0,goals-621,0.67,0.15,0.09,0,5bc690392885710001a0bb76,1
0.48,0.47,0.02,14,NX_UN_0,goals-333,0.47,0.48,0.02,0,5bc690392885710001a0bb76,1
0.03,0.96,-1,15,DX_PX_0,goals-621,0.76,0.19,0.07,0,5bc690392885710001a0bb76,1
0.19,0.79,0.11,16,NX_PX_0,goals-216,0.16,0.11,0.76,0,5bc690392885710001a0bb76,1
0.78,0.13,-1,1,UN_PX_0,doors-72,0.32,0.02,0.71,0,5eac351c63858608351866b4,1
0.11,0.79,0.29,2,PX_UN_0,doors-162,0.1,0.41,0.8,0,5eac351c63858608351866b4,1
1,1,1,3,PX_NX_0,doors-333,0.53,0.71,0.54,0,5eac351c63858608351866b4,1
0.14,0.95,-1,4,UN_UN_0,doors-27,0.62,0.46,0.35,0,5eac351c63858608351866b4,1
0.27,0.07,0.71,5,PX_DX_0,doors-216,0.36,0.17,0.73,0,5eac351c63858608351866b4,1
0.84,0.22,0.1,6,PX_PX_0,doors-621,0.23,0.23,0.54,0,5eac351c63858608351866b4,1
0.81,0.75,-1,7,UN_NX_0,doors-54,0.14,0.14,0.68,0,5eac351c63858608351866b4,1
0.86,0.78,-1,8,UN_DX_0,doors-54,0.61,0.29,0.71,0,5eac351c63858608351866b4,1
0.52,0.53,-1,9,UN_UN_0,goals-162,0.03,0.84,0.18,0,5eac351c63858608351866b4,1
0.2,0.78,0.06,10,PX_PX_0,goals-216,0.27,0.13,0.86,0,5eac351c63858608351866b4,1
0.68,0.68,0.18,11,PX_UN_0,goals-333,0.19,0.48,0.75,4,5eac351c63858608351866b4,1
0.49,0.64,0.16,12,NX_PX_0,goals-621,0.67,0.26,0.07,0,5eac351c63858608351866b4,1
0.73,0.37,-1,13,DX_UN_0,goals-333,0.5,0.5,0.51,0,5eac351c63858608351866b4,1
0.52,0.7,-1,14,UN_PX_0,goals-621,0.77,0.17,0.04,0,5eac351c63858608351866b4,1
0.59,0.75,0.04,15,NX_UN_0,goals-162,0.06,0.82,0.25,0,5eac351c63858608351866b4,1
0.75,0.3,-1,16,DX_PX_0,goals-216,0.23,0.04,0.89,0,5eac351c63858608351866b4,1
0.4,0.79,0.03,1,PX_UN_0,doors-162,0.21,0.97,0.47,2,60d60ba4fd799e149121b85b,0
0.64,0.41,-1,2,UN_DX_0,doors-54,0.03,0.02,0.97,0,60d60ba4fd799e149121b85b,0
0.81,0.53,0.37,3,PX_PX_0,doors-621,0.84,0.02,0.34,0,60d60ba4fd799e149121b85b,0
0.51,0.55,0.52,4,PX_NX_0,doors-333,0.68,0.67,0.53,0,60d60ba4fd799e149121b85b,0
0.4,0.4,0.85,5,PX_DX_0,doors-216,0.01,0.02,0.96,0,60d60ba4fd799e149121b85b,0
0.5,0.84,-1,6,UN_UN_0,doors-27,0.5,0.52,0.52,0,60d60ba4fd799e149121b85b,0
0.8,0.39,-1,7,UN_PX_0,doors-72,0.69,0.01,0.51,0,60d60ba4fd799e149121b85b,0
0.6,0.53,-1,8,UN_NX_0,doors-54,0.02,0.53,0.54,0,60d60ba4fd799e149121b85b,0
0.52,0.5,0.01,9,NX_UN_0,goals-162,0.47,0.81,0.49,0,60d60ba4fd799e149121b85b,0
0.86,0.51,0.03,10,PX_UN_0,goals-333,0.55,0.55,0.55,0,60d60ba4fd799e149121b85b,0
0.44,0.76,0.08,11,PX_PX_0,goals-216,0.21,0.19,0.9,0,60d60ba4fd799e149121b85b,0
0.51,0.73,-1,12,UN_PX_0,goals-621,0.85,0.03,0.64,0,60d60ba4fd799e149121b85b,0
0.04,0.88,-1,13,DX_PX_0,goals-216,0.49,0.79,0.05,0,60d60ba4fd799e149121b85b,0
0.99,0.03,-1,14,DX_UN_0,goals-333,0.51,0.52,0.51,0,60d60ba4fd799e149121b85b,0
0.52,0.53,0.02,15,NX_PX_0,goals-621,0.38,0.02,0.69,0,60d60ba4fd799e149121b85b,0
0.53,0.52,-1,16,UN_UN_0,goals-162,0.53,0.54,0.53,0,60d60ba4fd799e149121b85b,0
0.74,0.59,0,1,PX_PX_0,goals-216,0.04,0.04,1,0,5d2b45b9f7ef930001c5fa2d,0
1,0.02,-1,2,DX_PX_0,goals-216,0.02,0.02,0.98,0,5d2b45b9f7ef930001c5fa2d,0
0.65,0.91,-1,3,UN_PX_0,goals-621,1,0.09,0.01,0,5d2b45b9f7ef930001c5fa2d,0
0.88,0.14,-1,4,DX_UN_0,goals-333,0.46,0.48,0.5,0,5d2b45b9f7ef930001c5fa2d,0
0.76,0.67,0.03,5,NX_PX_0,goals-621,0.98,0.04,0.03,0,5d2b45b9f7ef930001c5fa2d,0
0.76,0.74,0.02,6,NX_UN_0,goals-162,0.03,0.95,0.03,0,5d2b45b9f7ef930001c5fa2d,0
0.49,0.46,-1,7,UN_UN_0,goals-162,0.02,0.99,0.02,0,5d2b45b9f7ef930001c5fa2d,0
0.77,0.12,0.01,8,PX_UN_0,goals-333,0.51,0.46,0.47,0,5d2b45b9f7ef930001c5fa2d,0
0.77,0.19,-1,9,UN_PX_0,doors-72,0.49,0.01,0.49,0,5d2b45b9f7ef930001c5fa2d,0
0.14,0.87,-1,10,UN_UN_0,doors-27,0.49,0.49,0.49,0,5d2b45b9f7ef930001c5fa2d,0
0.49,0.5,0.49,11,PX_NX_0,doors-333,0.59,0.59,0.43,0,5d2b45b9f7ef930001c5fa2d,0
0.66,0.36,-1,12,UN_DX_0,doors-54,0.02,0.04,1,0,5d2b45b9f7ef930001c5fa2d,0
0.56,0.45,0,13,PX_UN_0,doors-162,0.42,0.55,0.46,0,5d2b45b9f7ef930001c5fa2d,0
0.96,0.08,0.05,14,PX_PX_0,doors-621,0.07,0,0.9,0,5d2b45b9f7ef930001c5fa2d,0
0.79,0.45,-1,15,UN_NX_0,doors-54,0.03,0.46,0.7,0,5d2b45b9f7ef930001c5fa2d,0
0.06,0.05,0.87,16,PX_DX_0,doors-216,0.02,0.02,0.93,0,5d2b45b9f7ef930001c5fa2d,0
0.97,0.98,-1,1,UN_DX_0,doors-27,0.38,0.39,0.99,0,602e0102c7be4d8f930bccb5,0
0.96,0.92,-1,2,UN_NX_0,doors-54,0.27,0.87,0.85,0,602e0102c7be4d8f930bccb5,0
0.92,0.39,-1,3,UN_UN_0,doors-72,0.78,0.27,0.85,0,602e0102c7be4d8f930bccb5,0
0.29,0.15,0.79,4,PX_NX_0,doors-216,0.77,0.8,0.2,0,602e0102c7be4d8f930bccb5,0
0.82,0.32,0.18,5,PX_UN_0,doors-621,0.59,0.43,0.28,0,602e0102c7be4d8f930bccb5,0
0.15,0.87,0.29,6,PX_DX_0,doors-162,0.05,0.05,0.88,0,602e0102c7be4d8f930bccb5,0
0.5,0.49,0.5,7,PX_PX_0,doors-333,0.36,0.36,0.84,0,602e0102c7be4d8f930bccb5,0
0.72,0.51,-1,8,UN_PX_0,doors-54,0.69,0.2,0.73,0,602e0102c7be4d8f930bccb5,0
0.36,0.79,-1,9,DX_PX_0,goals-162,0.08,0.86,0.2,0,602e0102c7be4d8f930bccb5,0
0.68,0.67,0.08,10,NX_UN_0,goals-621,0.89,0.2,0.13,0,602e0102c7be4d8f930bccb5,0
0.77,0.77,0.08,11,PX_UN_0,goals-216,0.31,0.11,0.82,0,602e0102c7be4d8f930bccb5,0
0.49,0.48,-1,12,UN_UN_0,goals-621,0.9,0.18,0.14,0,602e0102c7be4d8f930bccb5,0
0.5,0.49,-1,13,UN_PX_0,goals-333,0.61,0.62,0.63,0,602e0102c7be4d8f930bccb5,0
0.47,0.47,0.46,14,NX_PX_0,goals-333,0.45,0.45,0.47,0,602e0102c7be4d8f930bccb5,0
0.78,0.24,-1,15,DX_UN_0,goals-216,0.3,0.18,0.77,0,602e0102c7be4d8f930bccb5,0
0.23,0.53,0.52,16,PX_PX_0,goals-162,0.15,0.78,0.33,0,602e0102c7be4d8f930bccb5,0
0.88,0.21,-1,1,UN_NX_0,doors-72,0.04,0.9,0.3,0,60c4e1091b936c7b812e5af4,0
0.88,0.82,-1,2,UN_UN_0,doors-54,0.71,0.72,0.74,0,60c4e1091b936c7b812e5af4,0
0.9,0.8,-1,3,UN_DX_0,doors-54,0.27,0.28,0.86,0,60c4e1091b936c7b812e5af4,0
0.72,0.58,0.85,4,PX_UN_0,doors-216,0.16,0.18,0.75,0,60c4e1091b936c7b812e5af4,0
0.69,0.94,-1,5,UN_PX_0,doors-27,0.84,0.13,0.67,0,60c4e1091b936c7b812e5af4,0
0.13,0.84,0.4,6,PX_PX_0,doors-162,0.47,0,0.84,0,60c4e1091b936c7b812e5af4,0
0.66,0.66,0.66,7,PX_DX_0,doors-333,0.2,0.2,0.84,0,60c4e1091b936c7b812e5af4,0
0.9,0.19,0.08,8,PX_NX_0,doors-621,0.12,0.88,0.11,0,60c4e1091b936c7b812e5af4,0
0.87,0.1,-1,9,DX_UN_0,goals-621,0.92,0.19,0.1,0,60c4e1091b936c7b812e5af4,0
0.91,0.75,0.08,10,NX_PX_0,goals-162,0.22,0.88,0.34,0,60c4e1091b936c7b812e5af4,0
0.14,0.84,-1,11,UN_UN_0,goals-216,0.46,0.25,0.88,0,60c4e1091b936c7b812e5af4,0
0.53,0.75,0.93,12,NX_UN_0,goals-216,0.46,0.32,0.86,0,60c4e1091b936c7b812e5af4,0
0.23,0.61,-1,13,UN_PX_0,goals-162,0.39,0.63,0.79,0,60c4e1091b936c7b812e5af4,0
0.26,0.85,-1,14,DX_PX_0,goals-333,0.57,0.82,0.3,6,60c4e1091b936c7b812e5af4,0
0.75,0.51,0.14,15,PX_PX_0,goals-333,0.71,0.19,0.71,0,60c4e1091b936c7b812e5af4,0
0.73,0.64,0.08,16,PX_UN_0,goals-621,0.77,0.36,0.17,4,60c4e1091b936c7b812e5af4,0
0.92,0.25,0.06,1,PX_DX_0,doors-621,0.06,0.07,0.88,0,5eadaff848b26f4483ae62d9,1
0.54,0.5,-1,2,UN_UN_0,doors-54,0.49,0.5,0.51,0,5eadaff848b26f4483ae62d9,1
0.11,0.04,0.9,3,PX_PX_0,doors-216,0.12,0.1,0.78,0,5eadaff848b26f4483ae62d9,1
0.49,0.49,0.49,4,PX_UN_0,doors-333,0.52,0.54,0.44,1,5eadaff848b26f4483ae62d9,1
0.07,0.9,-1,5,UN_NX_0,doors-27,0.07,0.11,0.87,0,5eadaff848b26f4483ae62d9,1
0.89,0.07,-1,6,UN_DX_0,doors-72,0.11,0.13,0.9,0,5eadaff848b26f4483ae62d9,1
0.6,0.45,-1,7,UN_PX_0,doors-54,0.64,0.08,0.68,0,5eadaff848b26f4483ae62d9,1
0.02,0.58,0.05,8,PX_NX_0,doors-162,0.62,0.59,0.11,0,5eadaff848b26f4483ae62d9,1
0.62,0.55,0.11,9,NX_PX_0,goals-216,0.15,0.03,0.84,0,5eadaff848b26f4483ae62d9,1
0.59,0.13,0.03,10,PX_UN_0,goals-162,0.03,0.89,0.12,1,5eadaff848b26f4483ae62d9,1
0.44,0.42,0.02,11,NX_UN_0,goals-333,0.48,0.5,0.49,0,5eadaff848b26f4483ae62d9,1
0.45,0.42,0.03,12,PX_PX_0,goals-621,0.94,0.12,0.02,0,5eadaff848b26f4483ae62d9,1
0.5,0.48,-1,13,UN_UN_0,goals-333,0.49,0.49,0.51,0,5eadaff848b26f4483ae62d9,1
0.8,0.24,-1,14,DX_UN_0,goals-162,0.02,0.95,0.07,0,5eadaff848b26f4483ae62d9,1
0.13,0.94,-1,15,DX_PX_0,goals-621,0.93,0.08,0.02,0,5eadaff848b26f4483ae62d9,1
0.69,0.51,-1,16,UN_PX_0,goals-216,0.07,0.03,0.94,0,5eadaff848b26f4483ae62d9,1
0.46,0.46,0.47,1,PX_UN_0,doors-216,0.52,0.52,0.51,0,6148b696c9c71a694632c9f2,1
0.51,0.49,-1,2,UN_UN_0,doors-54,0.47,0.47,0.49,0,6148b696c9c71a694632c9f2,1
0.5,0.5,-1,3,UN_DX_0,doors-54,0.01,0,0.98,0,6148b696c9c71a694632c9f2,1
0.48,0.47,0.48,4,PX_PX_0,doors-162,0,0.04,0.98,0,6148b696c9c71a694632c9f2,1
0.45,0.45,-1,5,UN_PX_0,doors-27,0.76,0.02,0.79,0,6148b696c9c71a694632c9f2,1
0.47,0.47,0.48,6,PX_DX_0,doors-333,0.02,0.03,0.99,0,6148b696c9c71a694632c9f2,1
0.47,0.48,-1,7,UN_NX_0,doors-72,0.02,0.02,0.98,0,6148b696c9c71a694632c9f2,1
0.43,0.43,0.43,8,PX_NX_0,doors-621,0.38,0.37,0.37,0,6148b696c9c71a694632c9f2,1
